AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
37.98,-29.96,6.72,-0.26,-3.84,3
40.19,-18.77,27.21,-0.29,-2.86,3
31.69,-25.7,35.52,-0.06,-3.07,3
19.52,-38.42,33.99,0.24,-2.68,3
6.39,-60.09,20.06,0.04,-2.03,3
-0.84,-65.2,-11.23,-0.07,-2.51,3
-2.13,-60.32,-31.65,0.08,-2.6,3
-4.18,-44.51,-36.45,0.17,-1.53,3
-12.33,-21.71,-19.48,-0.23,-1.11,3
-19.01,-5.42,16.22,-0.29,-1.6,3
-29.69,-1.33,48.88,-0.16,-1.21,3
-31.16,-19.84,70.32,-0.18,-1.02,3
-39.41,-31.96,63.77,-0.29,-1.15,3
-41.25,-36.8,26.67,-0.3,0.5,3
-37.33,-35.26,-9.46,-0.07,7.5,3
-31.88,-32.61,-51.58,-0.14,11.32,3
-33.93,-29.46,-70.49,0.0,7.75,3
-35.76,-37.02,-43.18,-0.16,1.75,3
-45.68,-48.46,-11.35,-0.17,-0.07,3
-63.58,-48.54,40.45,0.07,-0.76,3
-67.91,-38.93,74.92,-0.04,1.36,3
-44.83,-25.83,80.7,0.14,4.73,3
-2.4,-11.93,60.48,0.19,2.55,3
15.5,-1.12,11.26,0.19,8.93,3
29.45,-14.97,-25.67,0.04,6.92,3
36.34,-24.03,-46.61,-0.26,0.71,3
27.03,-35.18,-47.89,-0.05,4.3,3
5.98,-35.96,-19.25,-0.17,6.53,3
-2.2,-32.89,5.96,-0.25,3.1,3
-8.71,-34.84,25.05,-0.45,0.49,3
-20.31,-24.37,37.49,-0.13,1.19,3
-23.73,-23.4,26.79,-0.74,0.48,3
-21.5,-17.82,7.59,0.13,-0.96,3
-28.95,-14.14,-6.86,-1.11,-2.26,3
-28.36,-11.36,-21.17,0.73,-2.51,3
-22.09,-9.48,-21.8,-1.89,0.24,3
-24.08,-9.82,-19.54,1.28,2.72,3
-19.28,-7.03,-12.74,-2.98,1.99,3
-1.67,-6.72,-3.2,3.49,-1.93,3
17.18,13.78,-4.64,-7.7,-4.58,3
23.33,27.25,-4.25,-30.25,-4.92,3
31.85,35.05,-4.65,36.06,-4.43,3
39.0,41.92,-9.88,-22.47,-4.55,3
38.97,39.64,-5.56,-6.83,-3.61,3
24.47,37.89,-1.54,13.14,-0.02,3
17.35,27.33,-10.34,-11.37,5.65,3
15.3,23.44,-10.07,9.72,13.06,3
13.5,23.63,-19.45,-2.88,19.3,3
8.94,34.06,-25.81,-8.03,22.2,3
-5.4,44.42,-17.15,5.34,20.25,3
-12.49,40.76,-8.2,5.08,20.93,3
-15.54,33.09,9.18,-9.1,20.31,3
-4.55,14.61,10.78,4.5,8.06,3
16.01,1.18,8.28,-6.09,-4.43,3
24.94,0.25,-14.24,17.86,-5.14,3
15.06,-1.21,-36.35,-47.09,-1.45,3
-3.8,17.28,-37.02,-27.49,-2.55,3
-11.2,35.2,-32.01,44.57,-0.64,3
-0.59,31.01,0.63,-44.78,0.14,3
23.23,19.38,29.61,14.91,0.35,3
40.72,-6.85,42.03,0.88,2.66,3
44.79,-23.19,36.49,-6.32,-1.52,3
29.34,-20.33,-2.93,13.5,0.32,3
21.79,-2.94,-39.46,-8.93,2.86,3
13.31,17.62,-57.62,-6.17,2.09,3
10.25,43.4,-48.28,10.96,1.4,3
11.01,66.92,-10.55,1.12,1.91,3
4.41,66.26,25.32,-6.11,8.48,3
-7.95,55.0,43.37,-1.28,14.75,3
-14.1,36.39,30.55,5.87,28.24,3
-9.48,27.83,-1.3,-0.82,46.01,3
-2.14,38.2,-41.11,-2.85,72.12,3
-8.48,56.95,-71.57,1.38,82.0,3
-19.96,70.39,-65.1,0.37,34.78,3
-28.58,63.48,-36.54,0.84,-9.25,3
-36.71,55.37,-0.57,-0.2,-8.13,3
-36.4,39.64,40.06,-1.66,0.53,3
-34.18,28.79,49.53,1.68,-4.08,3
-31.54,20.77,32.83,0.91,-5.21,3
-23.89,14.6,10.49,-1.67,-1.56,3
-21.79,7.05,-18.44,-0.07,-5.13,3
-11.17,-19.48,-34.64,0.57,-5.62,3
7.75,-28.75,-32.81,0.25,-2.04,3
22.1,-39.39,-17.51,-0.13,-4.46,3
36.1,-35.66,-8.43,0.33,-7.23,3
51.31,-15.44,0.56,0.17,-3.52,3
51.94,-8.45,-5.06,0.13,-2.54,3
41.84,-10.64,-7.48,0.26,-5.51,3
34.71,-30.89,-9.71,-0.48,-5.57,3
29.24,-50.29,-16.84,0.26,-1.52,3
21.95,-57.47,-9.86,0.45,5.17,3
14.63,-43.59,-2.17,-0.37,26.9,3
5.38,-10.6,19.54,-0.07,68.56,3
-6.17,17.27,32.71,0.35,87.69,3
-4.01,35.78,34.84,-0.1,50.02,3
1.07,33.73,19.28,0.1,0.73,3
7.03,29.37,-4.78,0.11,-6.68,3
4.45,19.06,-13.96,0.05,-2.2,3
5.4,10.41,-13.08,0.15,-3.3,3
2.56,6.22,5.77,0.08,-4.41,3
0.74,6.51,16.96,0.13,-1.61,3
0.13,9.95,15.88,0.03,-3.04,3
-5.1,8.77,4.58,0.27,-4.54,3
-10.63,2.34,-15.85,0.04,-2.51,3
1.79,-10.23,-22.58,0.59,-3.94,3
12.76,-15.59,-22.1,1.39,-5.22,3
25.72,-19.42,-6.74,-0.62,-3.72,3
52.37,-16.42,12.02,1.06,-2.35,3
68.81,-15.0,13.2,1.41,-2.61,3
74.09,-16.46,13.19,0.25,-5.17,3
70.19,-10.09,0.43,0.05,-5.28,3
62.69,-9.32,-10.91,0.97,-2.83,3
44.53,3.38,-4.11,1.21,-2.42,3
30.8,12.95,20.42,0.95,-5.15,3
35.54,13.54,55.55,0.04,-4.02,3
37.3,12.34,72.45,1.03,-2.95,3
26.97,-1.08,65.81,2.39,-2.31,3
2.63,-2.9,45.13,-0.34,-2.59,3
-11.34,-3.89,11.64,-0.56,-8.26,3
-15.81,-1.48,-16.28,1.48,-4.54,3
-7.45,0.4,-35.57,2.06,-3.54,3
4.73,-0.77,-34.45,0.19,-1.54,3
8.38,3.73,-15.85,1.23,-0.02,3
8.35,0.58,8.47,0.16,-9.11,3
11.19,1.96,32.68,2.99,-8.78,3
19.83,2.95,37.39,-1.91,-2.35,3
31.77,3.4,32.58,4.79,-2.56,3
41.63,-5.57,23.18,-7.96,-5.75,3
46.8,-9.7,10.68,27.92,-0.36,3
42.68,-10.39,10.77,42.32,-4.36,3
32.11,-13.64,6.18,6.86,-8.93,3
30.36,3.66,4.24,-11.18,-4.37,3
27.19,14.45,9.44,-2.07,-3.32,3
17.6,26.39,9.61,7.83,-5.49,3
8.23,32.87,15.33,-11.92,-4.26,3
-2.55,37.1,11.83,9.19,-2.63,3
-7.8,45.67,4.98,-5.52,-2.62,3
6.09,54.54,-6.68,-0.92,-0.95,3
12.29,75.43,-23.98,6.24,-1.81,3
12.67,69.43,-13.94,-1.97,3.19,3
10.11,64.32,-9.08,-4.39,4.6,3
1.74,48.34,-6.0,-4.65,39.11,3
-6.05,26.53,7.97,-3.11,116.65,3
-5.98,17.24,12.81,1.41,88.87,3
3.66,2.88,8.75,-2.83,-1.6,3
-3.11,8.45,-3.44,0.65,-11.58,3
-9.65,-2.49,-15.8,4.01,0.46,3
-15.66,-8.22,-28.38,1.37,2.97,3
-22.86,-17.0,-26.8,-0.44,-0.51,3
-35.41,-28.65,-9.7,-1.96,0.14,3
-40.2,-21.76,3.04,-1.78,-3.34,3
-26.2,-17.87,20.37,-3.33,-4.04,3
-5.95,6.78,18.48,-0.66,0.94,3
8.24,15.03,2.53,-1.29,-3.33,3
9.79,16.23,-9.94,-2.01,-8.97,3
15.88,13.16,-26.3,1.99,-4.05,3
5.82,4.63,-42.33,0.91,-0.05,3
-5.61,4.42,-40.17,0.86,-6.33,3
-17.64,11.59,-38.78,-2.53,-10.04,3
-35.47,29.97,-26.66,1.42,-6.86,3
-45.78,39.43,-12.29,2.59,-5.91,3
-40.49,43.74,-3.68,2.49,-6.02,3
-24.37,35.8,20.8,3.42,-4.62,3
-13.5,26.63,20.84,3.21,-9.49,3
-2.7,29.46,20.56,3.66,1.39,3
-7.76,30.7,12.07,4.73,12.3,3
-26.0,30.04,-13.3,4.03,-10.93,3
-41.67,26.68,-10.41,4.18,-7.64,3
-39.04,13.34,-23.5,5.38,-3.64,3
-18.81,-8.21,-6.35,5.0,-10.27,3
7.3,-19.75,5.19,3.42,-9.32,3
31.61,-25.05,4.58,3.48,-8.5,3
36.75,-35.63,17.86,3.47,-10.28,3
26.65,-37.04,-6.74,2.22,-8.3,3
3.65,-40.57,-4.22,2.14,-7.73,3
-12.03,-47.49,-12.71,3.27,-10.35,3
-12.45,-53.76,-14.74,2.86,-10.27,3
-1.3,-48.32,-6.16,2.86,-9.72,3
3.69,-37.27,-10.56,3.23,-10.83,3
9.47,-28.82,1.63,2.42,-11.1,3
13.93,-14.85,-3.24,1.83,-10.91,3
8.58,-7.62,5.12,2.48,-11.09,3
5.34,-7.98,11.48,0.7,-11.32,3
4.74,-16.53,12.62,3.98,-10.9,3
-5.87,-16.66,19.75,0.72,-10.87,3
-28.28,-20.3,2.05,1.51,-11.94,3
-44.09,-26.19,-2.18,-0.18,-11.69,3
-56.82,-22.56,-15.8,3.06,-11.55,3
-56.33,-12.42,-19.34,-0.81,-11.27,3
-37.8,-1.24,-3.66,-25.84,-11.71,3
-9.28,2.62,7.39,44.61,-12.47,3
13.0,2.95,22.75,-14.89,-13.76,3
22.24,-12.49,25.52,-11.68,-13.07,3
9.74,-24.57,19.71,14.05,-12.9,3
-13.24,-25.43,2.49,-10.09,-13.2,3
-30.61,-25.43,-5.09,9.33,-9.85,3
-33.58,-22.38,-3.14,0.77,-12.89,3
-19.9,-20.25,0.34,-9.46,-15.55,3
9.22,-15.77,7.65,5.13,-12.5,3
46.89,-25.0,16.72,6.2,-10.64,3
60.98,-31.48,24.93,-3.59,-12.9,3
44.65,-38.98,18.51,-1.9,-15.32,3
9.05,-41.91,11.53,3.98,-13.54,3
-29.72,-41.36,4.21,5.0,-12.63,3
-51.08,-41.0,-9.49,-6.56,-13.74,3
-49.12,-24.18,-6.15,4.41,-14.31,3
-25.96,-22.85,6.19,-3.25,-13.89,3
-1.66,-21.45,14.31,-22.17,-14.21,3
5.84,-22.25,29.14,27.2,-13.77,3
-3.77,-25.23,26.83,-19.95,-12.37,3
-26.14,-29.22,15.81,-4.04,-11.21,3
-41.33,-24.16,5.8,14.82,-10.78,3
-39.6,-5.93,-5.23,-10.57,-12.27,3
-31.5,-1.96,-6.78,8.4,-14.98,3
-24.36,-4.88,-0.89,-16.73,-15.01,3
-15.13,-11.43,10.65,-16.6,-13.51,3
-11.06,-17.0,20.26,6.18,-13.19,3
-4.86,-14.43,25.54,-7.16,-13.89,3
-10.1,2.9,27.09,0.01,-14.53,3
-13.07,19.07,17.15,-8.32,-15.48,3
-14.84,21.32,4.88,-11.43,-15.16,3
-16.0,18.31,-7.33,-16.64,-13.72,3
-9.73,11.89,-18.83,-19.77,-12.7,3
-6.58,9.86,-15.64,-35.38,-13.06,3
7.4,5.5,-6.48,-19.25,-12.38,3
13.44,2.79,3.17,-20.63,-11.66,3
-1.63,6.47,5.25,-30.94,-14.13,3
-9.46,6.26,-3.45,-14.07,-13.25,3
-9.3,11.11,-3.74,-22.38,-10.71,3
-14.83,19.92,-12.34,-19.86,-10.88,3
-17.26,27.26,-13.27,-17.69,-11.79,3
-21.81,19.18,-13.17,-12.78,-12.44,3
-25.18,-3.82,-24.17,-9.3,-12.73,3
-31.46,-28.23,-16.76,-4.5,-11.87,3
-40.92,-45.45,-14.2,-20.92,-10.08,3
-36.27,-44.93,3.25,-27.27,-9.71,3
-31.22,-29.84,13.59,3.98,-9.13,3
-20.11,-6.11,6.58,-16.97,-7.56,3
-14.05,6.07,-3.45,-4.6,-4.72,3
-6.75,8.56,-37.3,-3.81,-5.12,3
-3.81,3.75,-48.29,-6.98,-5.04,3
1.55,-2.34,-56.9,0.65,-4.68,3
9.57,-3.31,-41.56,-8.75,-8.29,3
9.89,-2.07,-7.74,-10.04,-9.66,3
2.08,2.74,0.87,-2.76,-10.09,3
-6.63,-1.42,19.09,-5.01,-10.14,3
-8.87,7.26,6.9,-13.37,-9.97,3
-9.58,22.81,-7.59,-6.98,-9.82,3
-6.75,41.49,-11.47,0.73,-10.12,3
-4.54,54.82,-30.01,-0.82,-9.22,3
-3.29,50.06,-19.16,-18.27,-8.22,3
-9.67,37.19,-20.48,-4.4,-8.08,3
1.39,4.16,-15.84,0.61,-4.72,3
16.78,-6.74,-10.85,-3.13,-4.17,3
21.27,-0.4,-18.48,2.91,-6.83,3
19.25,22.32,-14.5,-2.04,-5.36,3
18.97,53.51,-16.1,3.48,-4.71,3
18.33,67.81,-9.85,0.16,-3.05,3
3.82,65.25,-9.49,-1.45,-2.22,3
1.99,29.78,-9.52,-0.15,-3.44,3
10.45,0.54,-8.68,3.64,-4.27,3
25.15,-18.99,-22.81,-8.81,-1.04,3
46.75,-17.75,-21.73,10.91,0.2,3
61.09,-1.92,-8.6,4.71,16.17,3
52.46,6.73,-11.76,-9.65,184.54,3
26.05,20.21,-5.88,4.55,208.28,3
1.82,19.04,19.77,-2.03,54.5,3
-8.68,16.87,13.6,1.33,-6.45,3
0.88,16.7,22.66,2.78,-9.88,3
21.89,17.56,22.99,-0.81,11.75,3
41.94,16.82,5.62,0.94,7.04,3
43.71,14.74,9.79,1.02,3.33,3
33.63,7.51,4.05,-0.71,1.21,3
17.17,-2.66,9.22,-1.49,-3.4,3
2.1,-6.49,8.43,-2.96,8.07,3
-8.53,-8.58,-3.96,1.59,14.93,3
-13.71,-7.29,-0.85,-2.09,0.6,3
-5.36,-3.79,8.46,-0.7,-7.67,3
6.96,-2.91,30.85,2.31,1.22,3
24.0,-3.77,39.09,-0.78,3.98,3
35.15,-5.58,27.14,-1.34,1.3,3
39.74,-11.7,-11.79,0.19,-6.34,3
25.28,-9.53,-23.57,2.47,-0.05,3
1.85,-4.23,-26.02,-2.58,56.22,3
-10.12,0.89,3.21,1.78,85.23,3
-6.36,19.54,31.07,-1.27,57.45,3
5.03,33.95,45.36,0.54,-2.52,3
13.06,20.89,37.97,3.25,-16.91,3
14.35,8.13,9.03,1.75,0.84,3
1.77,-12.18,-11.11,-1.18,-1.22,3
-9.57,-30.03,-27.97,-0.74,-5.79,3
-18.69,-33.39,-16.3,2.83,-2.71,3
-19.94,-25.79,15.92,-1.02,0.39,3
-13.22,1.6,40.88,2.57,-3.81,3
7.75,24.54,63.14,-0.52,8.04,3
26.81,39.24,58.72,2.1,17.29,3
31.4,35.56,35.14,4.01,4.53,3
25.1,9.9,-11.4,2.27,-0.97,3
21.28,-18.52,-29.95,-2.46,-11.14,3
11.99,-41.74,-37.14,0.01,-9.37,3
-10.26,-46.01,-25.39,2.21,0.99,3
-22.18,-31.13,21.06,-1.57,-5.99,3
-33.05,-10.19,27.77,1.78,1.1,3
-40.38,11.76,37.4,0.77,4.53,3
-36.28,7.71,16.8,0.51,-17.93,3
-15.5,-5.92,6.25,1.54,-8.49,3
3.31,-25.53,-8.02,0.5,3.14,3
2.63,-45.89,-25.32,-0.38,-0.33,3
-11.33,-47.94,16.26,0.51,5.17,3
-21.52,-41.81,13.79,1.01,-6.67,3
-21.56,-23.02,31.8,-0.17,-14.5,3
-16.91,-13.84,34.52,-0.15,-0.53,3
-6.97,-13.06,15.8,0.36,4.81,3
-0.53,-26.58,22.93,0.1,-3.82,3
1.9,-46.8,-6.38,0.44,-6.64,3
-11.04,-55.53,9.9,0.22,-2.09,3
-16.27,-56.76,-8.47,-0.23,-6.39,3
-8.53,-44.69,-24.01,0.31,-4.39,3
1.66,-37.18,-1.39,0.06,-5.33,3
0.95,-26.88,-15.97,-0.33,3.67,3
-1.48,-9.94,14.8,0.18,6.97,3
-3.42,-4.36,19.13,0.08,-7.43,3
-11.95,-3.42,7.82,-0.49,-15.4,3
-15.29,-8.19,-5.0,-0.39,-4.93,3
-7.56,-11.53,-43.87,0.69,1.53,3
3.96,-18.99,-33.37,-0.35,-3.15,3
14.01,-18.48,-36.61,0.26,8.66,3
14.02,-7.49,-6.06,0.11,1.48,3
0.51,6.41,16.37,1.14,-12.09,3
-7.93,14.8,21.84,-3.11,-3.45,3
-19.15,24.08,34.13,-15.07,1.34,3
-13.58,31.71,2.84,12.23,3.42,3
-10.35,27.63,-11.15,-2.31,5.34,3
-6.38,33.63,-38.41,-1.58,-4.54,3
-0.53,31.13,-45.79,5.03,-16.46,3
11.0,33.33,-26.28,-2.93,-8.52,3
21.72,43.68,-1.84,3.67,-1.3,3
16.45,55.3,61.24,-0.19,-7.62,3
-0.18,58.64,48.29,-1.61,0.54,3
-15.51,54.89,11.59,1.73,-0.75,3
-25.21,43.18,-43.41,1.83,-12.03,3
-13.67,24.88,-123.44,-1.19,-3.57,3
10.78,15.16,-133.76,6.48,11.26,3
33.8,-0.36,-109.05,0.27,10.72,3
44.07,-7.31,-24.26,-0.91,8.43,3
35.59,-8.96,76.07,4.04,3.99,3
11.15,-11.28,113.12,-1.0,-3.81,3
-5.39,-3.91,109.91,1.2,-6.74,3
-1.48,12.53,31.81,1.05,-4.11,3
5.06,24.55,-65.67,-1.51,-0.28,3
20.93,30.42,-114.42,1.19,-1.25,3
30.33,30.66,-115.88,1.71,3.76,3
34.21,13.08,-38.51,0.59,1.71,3
21.66,-9.14,39.12,-0.84,-8.64,3
11.54,-22.89,90.64,0.72,-6.31,3
3.95,-32.72,116.01,0.5,-7.35,3
10.69,-24.58,66.12,-1.17,-3.82,3
27.99,-13.12,25.04,0.78,-5.41,3
45.89,9.16,-67.01,0.51,-1.88,3
52.89,37.23,-114.48,-0.79,3.26,3
43.03,48.5,-77.86,1.05,-6.2,3
24.37,41.13,-46.6,1.21,-6.07,3
-3.98,17.13,32.96,-0.84,6.52,3
-32.26,1.82,64.35,-0.39,9.78,3
-48.05,-5.24,65.12,0.03,4.78,3
-53.98,11.8,41.44,-0.57,-5.09,3
-53.06,38.07,-11.6,-0.15,-6.08,3
-36.69,60.86,-9.96,-0.21,0.64,3
-33.84,54.35,-23.33,-0.02,8.81,3
-30.63,10.32,-28.81,0.62,10.86,3
-35.24,-33.43,-10.56,0.85,9.1,3
-41.12,-72.97,15.0,0.32,7.85,3
-41.97,-74.4,45.42,0.07,2.68,3
-34.66,-47.87,51.08,-0.34,13.29,3
-11.27,-20.92,47.84,-0.44,38.15,3
19.35,-2.05,23.32,-0.55,23.83,3
44.52,-4.49,-7.28,-0.77,3.36,3
41.93,-10.0,-15.91,-0.48,0.2,3
23.37,-20.03,-21.99,-0.41,16.8,3
9.96,-14.48,-21.6,-0.08,22.91,3
2.21,-6.01,-3.45,-0.39,51.13,3
-12.8,1.27,-1.01,-0.26,110.47,3
-21.09,-10.03,5.64,-0.1,70.46,3
-16.22,-22.91,29.24,-0.73,11.16,3
-16.86,-22.05,18.13,-0.58,6.42,3
-22.04,-27.47,24.48,-0.42,16.06,3
-14.09,-19.19,19.03,-0.64,5.58,3
-8.95,-32.49,-2.98,-0.43,6.61,3
-29.62,-43.98,-4.51,-0.39,15.99,3
-40.01,-62.9,-19.85,-0.54,6.75,3
-24.37,-69.77,10.26,-0.61,1.71,3
5.8,-62.66,18.24,-0.43,13.24,3
45.74,-52.64,28.24,-0.68,6.18,3
71.73,-25.02,25.13,-0.5,-3.78,3
72.86,-28.55,-12.87,-0.53,7.72,3
41.41,-39.72,-11.78,-0.53,8.24,3
3.87,-66.17,-37.43,-0.32,-0.48,3
-7.76,-71.4,-9.9,-0.5,-4.36,3
-3.64,-61.03,18.76,-0.72,-7.1,3
12.54,-37.84,23.81,-0.56,-5.48,3
29.03,-3.78,36.94,-0.44,-3.4,3
36.87,5.94,4.52,-0.8,-0.64,3
27.06,2.4,-8.29,-0.75,-4.55,3
-1.72,-22.98,-25.28,-0.45,-13.27,3
-33.19,-35.89,-29.81,-0.49,-12.28,3
-34.8,-40.48,1.08,-0.31,-8.19,3
-30.06,-26.86,-1.65,-0.32,-5.05,3
-34.96,0.74,18.58,-0.39,-6.39,3
-38.99,18.83,20.57,-0.22,-10.49,3
-32.95,27.3,1.43,-0.18,-9.24,3
-32.86,15.66,6.06,0.09,-6.04,3
-34.6,-3.04,-17.68,0.08,-3.97,3
-21.73,-15.24,-5.38,0.26,-4.36,3
-9.51,-6.88,9.74,0.28,-3.82,3
-11.6,7.14,10.61,0.35,-7.97,3
-17.46,23.25,22.33,0.32,-18.43,3
-12.22,27.24,-4.46,0.35,-18.99,3
-2.45,15.09,-19.56,0.01,3.19,3
11.87,10.39,-58.51,-0.1,11.5,3
13.23,-6.37,-56.35,-0.14,-1.14,3
5.13,-4.94,-27.55,-0.1,-1.62,3
-16.57,4.93,-22.78,-0.22,-0.42,3
-27.98,25.4,17.21,-0.27,0.02,3
-35.45,33.94,4.89,-0.23,-0.96,3
-28.5,24.66,-3.6,-0.49,-1.89,3
-7.21,7.08,-17.38,-0.52,-1.7,3
15.94,-11.03,-29.72,-0.46,-0.78,3
45.74,0.04,-0.05,-0.16,-0.8,3
54.3,17.57,0.62,-0.7,0.22,3
59.66,48.86,25.37,-0.48,-1.78,3
53.15,68.91,-2.75,-0.23,-3.76,3
34.59,63.82,-37.39,-0.17,-2.08,3
4.78,42.67,-63.79,-0.68,-3.03,3
-12.18,24.55,-77.22,-0.14,-6.13,3
-9.94,12.74,-31.28,0.83,-6.87,3
-9.46,12.08,-12.5,-1.69,-4.8,3
-9.68,37.05,25.3,1.83,-3.09,3
5.84,59.25,26.85,-2.84,-3.82,3
17.53,59.34,12.74,3.64,-5.36,3
21.14,64.08,14.2,-3.82,-4.99,3
30.37,65.33,-23.19,72.71,-1.63,3
39.44,63.34,-16.88,60.79,0.1,3
31.11,67.98,-12.29,-6.71,-0.92,3
3.03,80.24,0.47,35.06,1.84,3
-8.83,75.11,33.24,26.29,5.49,3
-1.72,57.27,19.58,-28.54,10.5,3
4.98,66.84,11.15,11.9,14.45,3
3.44,59.94,-26.4,5.32,13.09,3
5.6,63.31,-34.8,-26.13,11.74,3
9.38,68.41,-26.46,21.23,9.76,3
13.51,61.81,-18.26,-2.35,10.85,3
16.53,62.33,22.81,-9.94,11.25,3
22.01,49.07,18.17,1.27,11.15,3
29.72,40.25,12.31,4.3,9.71,3
32.82,25.8,-4.72,0.59,3.71,3
38.88,11.78,-17.86,-4.57,-1.05,3
48.77,12.74,0.81,2.25,-1.03,3
48.04,10.24,11.32,3.14,-2.27,3
35.73,9.45,39.25,-0.44,-4.91,3
21.88,6.04,32.14,1.58,-5.52,3
14.06,3.41,6.89,-0.4,-5.55,3
1.12,-10.52,-7.79,1.03,-5.44,3
3.3,-24.4,-38.32,5.3,-7.35,3
11.38,-17.66,-17.02,0.06,-7.54,3
11.04,-22.97,-6.33,0.81,-7.1,3
11.44,-12.37,13.91,6.37,-7.52,3
0.56,-12.21,34.07,-2.92,-7.73,3
-8.48,-3.93,35.75,-0.05,-10.63,3
-29.1,10.78,32.14,-9.77,-9.75,3
-23.32,14.45,3.27,15.14,-6.56,3
-17.64,24.63,-14.72,32.68,-7.14,3
-7.2,9.35,-36.19,6.37,-8.03,3
-0.86,16.23,-23.16,-8.55,-10.1,3
-2.51,-0.88,-1.49,-1.72,-10.21,3
-10.18,-2.01,18.96,10.57,-8.61,3
-20.02,6.96,48.76,-7.73,-6.68,3
-15.35,13.95,36.43,7.64,-7.17,3
-20.69,26.25,27.95,-4.7,-9.61,3
-11.96,2.12,0.24,-4.31,-8.35,3
-5.54,-4.84,-24.6,3.03,-5.53,3
-0.74,-35.89,-25.57,0.51,-7.24,3
3.16,-34.32,-19.62,-3.7,-12.0,3
10.0,-26.5,21.32,-4.11,-11.33,3
5.71,-15.76,33.88,-7.76,-8.6,3
-3.28,-3.99,26.55,-1.48,-6.72,3
-13.31,-25.9,9.63,3.0,-8.77,3
-23.85,-37.34,-10.55,0.61,-12.14,3
-19.63,-82.85,0.1,-6.74,-12.49,3
-12.27,-91.09,2.04,-10.47,-9.61,3
-1.71,-78.69,12.5,-2.27,-7.48,3
-2.77,-54.16,12.53,-7.1,-8.54,3
3.47,-24.56,16.5,-3.55,-11.71,3
13.12,-21.1,32.32,-4.52,-13.69,3
14.61,-29.93,34.65,-5.97,-12.47,3
13.72,-58.13,23.73,0.52,-10.86,3
6.24,-61.99,8.73,0.89,-11.55,3
-7.26,-62.83,-3.99,-2.06,-11.63,3
-16.23,-42.92,-14.98,-0.03,-11.21,3
-14.51,-22.11,-6.73,0.53,-12.13,3
-6.55,-12.74,3.45,0.35,-12.72,3
-7.77,-4.42,18.48,5.2,-12.36,3
-19.35,-6.08,23.21,5.28,-11.11,3
-37.45,-11.7,23.91,-0.12,-11.12,3
-51.0,-13.63,20.66,-0.45,-11.51,3
-47.24,3.22,11.49,3.93,-12.0,3
-35.27,5.21,7.18,1.37,-12.4,3
-21.4,13.8,-19.66,4.53,-12.14,3
-10.47,-2.37,-36.04,-0.89,-11.9,3
-13.42,-19.66,-27.33,-0.76,-12.66,3
-21.58,-29.15,-17.5,12.44,-12.64,3
-20.92,-26.25,11.06,36.83,-11.86,3
-16.14,-5.39,36.5,-2.22,-8.87,3
-6.57,-5.56,40.77,-8.88,-10.28,3
-2.89,-0.41,35.54,11.11,-9.13,3
-2.09,-21.61,11.62,-0.45,-11.37,3
-2.81,-32.35,-11.21,4.35,20.17,3
-0.82,-34.42,-45.07,3.08,35.24,3
3.78,-26.18,-63.65,-2.39,3.89,3
5.06,10.43,-57.05,4.28,13.53,3
1.25,29.37,-33.37,2.85,0.53,3
-5.8,46.55,10.85,-0.72,-10.18,3
-6.39,41.32,25.86,-0.52,-7.47,3
5.44,27.15,30.88,3.26,-9.75,3
17.61,11.66,11.67,5.05,-9.91,3
23.61,-3.71,-11.54,-1.04,-6.19,3
21.41,5.9,-14.69,1.15,-5.86,3
7.01,16.75,-25.49,3.78,-9.04,3
-11.33,34.34,-6.84,1.74,-7.86,3
-25.86,40.36,-2.87,0.92,-6.46,3
-23.26,33.81,-10.92,1.0,-8.12,3
-12.67,22.68,-2.06,2.35,-8.32,3
8.23,5.85,-20.87,2.65,-6.59,3
24.78,4.37,-11.26,2.86,-6.77,3
22.51,12.65,-8.13,2.44,-7.53,3
19.82,21.82,1.71,1.1,-7.6,3
19.23,25.67,22.22,2.34,-7.75,3
15.92,17.99,23.65,1.91,-7.62,3
17.52,6.89,24.01,0.23,-6.09,3
30.51,-1.5,-6.61,2.05,-4.84,3
41.0,4.95,-26.67,1.38,-6.56,3
35.88,12.98,-45.98,1.24,-5.79,3
25.17,8.3,-45.36,1.35,-6.05,3
6.3,4.57,-7.03,0.34,-3.86,3
-6.79,4.12,26.28,0.86,-5.15,3
-10.67,0.34,72.23,0.61,-0.18,3
-11.16,-2.28,71.43,0.01,-4.25,3
-0.34,5.72,36.41,0.64,2.44,3
12.25,13.04,-15.52,0.51,-8.98,3
15.72,15.39,-68.54,0.09,57.88,3
19.84,11.69,-66.32,-0.02,158.13,3
21.12,3.63,-44.45,0.3,75.05,3
16.22,-3.53,13.74,-0.01,-7.6,3
4.59,-0.77,51.99,-0.02,-28.12,3
-3.57,13.24,59.45,-0.13,9.91,3
-13.81,25.5,48.38,-0.34,6.49,3
-21.16,36.14,-12.24,-0.21,-8.37,3
-22.21,38.81,-29.97,0.09,9.02,3
-19.38,39.47,-47.33,-0.48,1.66,3
-14.03,23.6,-41.49,-0.64,1.36,3
-10.53,5.19,-1.77,-0.23,1.87,3
-11.24,6.37,26.49,-0.63,4.14,3
-15.99,5.26,61.28,-0.6,2.14,3
-18.89,9.72,33.48,-0.61,3.25,3
