AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
-45.8,9.07,-2.24,0.34,-10.79,2
-44.08,-9.79,16.65,1.37,-12.23,2
-37.11,-27.71,25.94,5.86,-12.22,2
-29.3,-29.3,25.24,-2.16,-11.1,2
-28.12,-22.35,2.42,2.52,-11.36,2
-34.98,-13.38,-10.09,5.15,-11.82,2
-48.65,-4.39,-18.58,0.7,-11.28,2
-53.44,-6.13,-12.48,0.82,-11.37,2
-50.92,-12.77,-5.08,1.14,-12.28,2
-43.26,-26.65,-5.85,-1.96,-12.82,2
-40.26,-31.06,4.03,1.77,-13.31,2
-30.45,-40.09,-7.0,-1.7,-13.75,2
-20.91,-40.21,-2.26,1.79,-12.5,2
-12.2,-31.23,-15.81,2.65,-14.14,2
-2.01,-28.22,-20.38,1.1,-12.21,2
-4.14,-27.35,-2.1,2.59,-11.03,2
-11.17,-33.26,-21.25,-5.93,-13.1,2
-27.44,-38.74,-18.08,-2.68,-12.3,2
-35.72,-46.76,-22.35,1.64,-11.6,2
-45.0,-48.64,-37.47,-6.92,-12.27,2
-44.89,-41.96,-9.91,0.97,-10.73,2
-33.19,-36.61,-21.8,3.76,-11.12,2
-25.92,-32.45,0.02,9.98,-12.08,2
-30.93,-28.15,9.86,9.98,-11.39,2
-36.76,-21.7,-2.76,1.76,-10.78,2
-42.73,-19.08,-3.89,-1.42,-11.17,2
-52.26,-13.48,-21.05,5.1,-10.89,2
-56.63,-9.7,-26.27,-3.2,-10.48,2
-51.98,-9.88,-29.7,3.25,-10.77,2
-41.78,-13.53,-19.84,7.87,-10.54,2
-33.67,-11.72,-3.49,-9.04,-10.39,2
-22.78,-7.39,-6.59,-3.94,-10.27,2
-15.83,-3.79,-6.28,2.96,-9.79,2
-17.0,3.69,-19.0,-2.6,-9.86,2
-16.98,5.82,-31.16,-5.33,-9.32,2
-15.73,7.76,-38.68,-4.11,-8.82,2
-15.11,6.86,-25.78,-7.7,-8.66,2
-17.93,9.67,-12.57,-4.77,-4.58,2
-18.9,13.69,6.58,0.57,-3.74,2
-20.22,13.41,29.02,2.33,-6.12,2
-20.87,14.6,13.97,-6.95,-6.28,2
-13.01,12.92,6.0,-11.25,-7.0,2
1.39,10.38,-21.53,-9.18,-8.32,2
12.1,9.37,-31.86,5.42,-9.06,2
12.09,12.65,-31.2,3.67,-9.02,2
8.83,12.95,-23.04,5.98,-8.58,2
4.55,11.25,5.14,1.58,-7.25,2
0.31,11.69,5.76,0.41,-8.17,2
8.22,15.27,15.95,8.79,-9.32,2
23.54,19.65,7.53,4.02,-8.44,2
32.59,20.21,-3.76,0.9,-6.97,2
32.84,16.74,-0.21,2.31,-6.56,2
27.22,11.28,-10.38,0.1,-7.74,2
14.88,11.34,5.4,-6.25,-7.56,2
-1.24,17.44,14.24,-0.28,-6.67,2
-6.29,22.64,17.55,4.56,-6.79,2
0.4,27.4,19.33,2.27,-7.52,2
9.98,34.1,17.15,7.93,-6.1,2
20.67,39.58,16.24,1.41,-4.74,2
29.91,35.22,16.6,5.44,-4.49,2
28.54,30.3,27.86,-8.25,-5.61,2
18.16,27.49,21.13,-13.15,-1.97,2
5.63,28.03,24.06,4.22,-4.73,2
3.93,37.0,25.98,-2.35,-14.08,2
10.77,49.91,16.42,5.53,-18.79,2
21.39,60.66,17.88,2.87,-20.54,2
34.31,59.3,8.82,4.45,-24.71,2
43.7,49.75,6.95,5.23,-10.8,2
41.7,33.88,13.39,1.82,-9.42,2
29.13,20.05,20.51,4.36,-21.93,2
22.87,9.12,25.03,5.61,-21.99,2
19.01,9.32,33.0,4.85,-23.11,2
16.47,13.08,31.35,1.37,-23.54,2
11.51,12.53,28.08,4.51,-18.69,2
9.46,1.73,20.91,4.33,-14.57,2
9.22,-12.21,9.52,-15.68,-17.88,2
14.92,-23.98,2.45,-24.39,-12.81,2
28.79,-31.36,4.47,-26.23,-14.11,2
36.08,-27.28,9.36,0.57,-22.11,2
29.83,-27.94,17.03,-2.77,-23.85,2
11.69,-30.79,46.21,3.39,-16.29,2
-9.44,-34.82,31.7,5.73,-13.18,2
-22.13,-43.92,10.6,3.45,-20.0,2
-17.3,-45.78,4.26,3.97,-23.45,2
-7.77,-35.16,-24.81,0.64,-16.36,2
-2.83,-23.5,-19.52,2.81,-12.48,2
-2.85,-13.35,-12.82,5.39,-11.12,2
-6.66,-9.22,15.82,0.67,-5.08,2
-12.28,-13.66,21.73,2.29,0.34,2
-16.61,-15.48,-2.58,-0.95,-1.6,2
-11.42,-19.6,-2.32,-4.81,9.46,2
-8.15,-17.51,-30.44,5.75,50.6,2
-11.06,-13.51,-18.22,-4.0,69.1,2
-15.43,-11.15,-19.59,4.79,36.0,2
-15.47,-8.41,-12.9,-2.59,-1.12,2
-13.62,-15.15,-2.57,-6.82,-3.85,2
-14.23,-31.03,-20.23,5.75,3.21,2
-11.3,-47.98,-13.95,-0.98,4.93,2
-15.12,-52.24,-27.32,3.96,1.07,2
-28.32,-53.82,-20.76,3.04,-3.06,2
-35.6,-47.03,-17.08,0.73,-2.62,2
-37.32,-29.39,-11.45,2.07,1.17,2
-36.71,-14.44,-2.66,-0.93,0.95,2
-30.64,-9.31,-15.16,-2.48,-0.17,2
-18.52,-21.94,-17.91,6.28,-2.94,2
-10.98,-43.96,-19.21,-1.02,1.05,2
-10.94,-60.38,-18.83,1.29,-3.19,2
-16.03,-63.86,-2.55,3.3,30.93,2
-26.99,-53.93,-8.38,-8.61,33.25,2
-42.75,-44.41,-14.68,-4.97,-6.71,2
-44.67,-39.24,2.33,-10.37,-7.66,2
-38.97,-34.88,-21.15,-4.59,-7.51,2
-33.53,-31.93,-30.43,-4.73,-5.22,2
-24.34,-30.83,-22.28,-16.4,-7.87,2
-10.64,-25.31,-37.03,-6.5,-4.35,2
4.82,-16.43,-15.0,4.79,-6.64,2
7.93,-9.68,-15.7,7.34,-7.86,2
0.98,-5.87,-10.66,1.94,-5.18,2
-9.44,2.12,0.39,3.11,-4.94,2
-18.04,17.01,-16.11,6.51,-7.34,2
-16.84,30.33,0.85,2.37,-7.84,2
0.7,37.45,-14.76,6.57,-6.18,2
15.04,33.09,-6.13,-6.38,-4.99,2
16.46,25.61,-4.79,-1.76,-5.47,2
13.0,15.23,-20.23,8.24,-6.36,2
10.65,9.13,-7.15,-0.95,-5.36,2
13.38,17.76,-18.6,6.11,-5.33,2
14.77,34.44,-7.49,3.15,-5.35,2
17.92,48.58,-3.91,4.48,-14.12,2
18.1,53.44,4.33,2.64,-18.43,2
9.64,48.19,12.81,2.58,-20.45,2
3.43,37.95,6.04,3.56,-11.36,2
2.67,30.21,5.56,6.49,-3.4,2
5.23,31.43,4.07,-20.35,-7.81,2
4.27,35.58,12.02,-19.84,-7.05,2
8.82,38.78,2.98,0.8,-6.87,2
20.38,41.23,4.97,-2.97,-5.32,2
20.48,42.51,-2.2,5.42,-5.94,2
11.67,39.14,-0.46,1.3,-5.8,2
6.65,31.55,13.93,3.13,-4.62,2
7.87,34.08,-2.01,3.85,-5.76,2
11.56,39.93,7.91,-0.09,-3.5,2
22.13,47.71,-1.17,3.12,-6.24,2
40.08,54.22,9.75,2.46,-14.8,2
50.77,47.25,17.69,2.49,-2.21,2
43.63,35.52,6.53,-4.82,-14.9,2
27.66,26.6,39.68,-2.24,-4.94,2
6.45,30.34,7.68,5.89,-3.26,2
-3.74,37.45,-3.31,-3.46,7.72,2
0.51,43.09,5.93,3.16,66.01,2
16.88,49.28,-2.67,1.46,71.55,2
42.01,42.4,27.7,1.6,20.53,2
56.03,29.49,33.58,2.49,-7.88,2
49.22,14.93,33.08,-0.02,0.17,2
24.26,7.15,22.48,1.34,3.86,2
4.41,1.7,-7.02,2.7,-10.83,2
-2.7,2.23,3.85,1.1,-6.04,2
1.08,15.11,-0.16,1.12,-12.98,2
9.96,17.06,23.8,2.09,-13.09,2
24.34,18.8,37.84,2.19,-11.99,2
26.85,17.09,33.15,1.56,7.19,2
16.34,7.31,35.22,1.5,66.01,2
2.02,-1.83,9.19,1.95,80.73,2
-9.24,-9.67,-4.92,1.74,71.74,2
-16.52,-15.07,0.63,1.2,41.46,2
-18.76,-10.82,-6.97,0.94,4.52,2
-15.55,-5.88,17.58,1.92,-3.21,2
-10.14,-1.19,33.73,2.92,8.45,2
-9.88,1.33,23.89,1.62,13.48,2
-13.34,-5.19,19.4,1.14,0.87,2
-14.64,-13.08,-4.82,1.76,0.16,2
-14.09,-26.98,-14.59,1.25,6.12,2
-20.53,-39.58,-26.78,1.18,7.13,2
-24.39,-53.02,-27.3,1.29,1.49,2
-17.33,-55.83,19.2,1.28,4.42,2
-8.58,-53.36,38.97,1.39,-6.95,2
5.46,-44.79,21.17,1.33,-18.41,2
6.86,-35.87,-3.36,1.62,-3.89,2
-0.85,-39.64,-33.45,1.6,-3.45,2
-21.51,-50.28,-32.19,1.96,-4.99,2
-40.28,-64.95,-12.77,2.18,16.38,2
-47.87,-67.92,15.22,1.79,183.23,2
-39.9,-69.19,30.29,1.61,173.84,2
-23.65,-61.33,19.66,1.52,6.02,2
-15.2,-52.74,-2.62,1.46,-43.84,2
-13.34,-49.05,-33.05,1.18,2.48,2
-15.81,-43.24,-42.84,0.76,7.57,2
-17.35,-38.87,-31.14,1.01,-8.81,2
-20.43,-35.63,-9.91,1.3,12.26,2
-21.06,-42.17,21.69,1.28,-16.41,2
-24.89,-50.36,15.51,1.39,-25.5,2
-29.53,-59.96,7.75,1.63,11.28,2
-31.32,-70.25,-30.14,1.51,17.3,2
-27.96,-65.18,-65.53,1.59,-14.64,2
-25.4,-53.75,-64.35,1.58,-23.76,2
-23.77,-41.8,-64.52,1.19,-4.95,2
-26.13,-34.96,2.77,0.77,4.1,2
-27.9,-30.89,33.51,1.13,-4.11,2
-25.16,-29.39,50.49,1.23,-14.47,2
-14.78,-35.76,33.24,0.45,-16.06,2
-0.7,-37.17,-24.4,0.7,-5.96,2
3.93,-43.73,-41.72,-6.0,-3.23,2
-0.59,-44.97,-76.86,-9.4,-9.73,2
-9.68,-35.11,-44.45,-5.17,-13.84,2
-23.56,-19.94,-3.38,2.4,-12.94,2
-35.76,-6.5,18.24,-1.16,-10.61,2
-28.63,3.04,56.68,-2.14,-9.97,2
-10.62,3.87,21.82,-27.83,-12.12,2
14.08,-5.72,-7.28,-17.8,-15.0,2
30.08,-15.96,-39.72,-10.21,-10.94,2
34.66,-20.06,-50.4,-28.04,-6.11,2
25.19,-15.69,-26.79,-4.88,-8.94,2
8.77,-6.9,-27.08,-5.31,-9.9,2
0.65,8.17,-1.29,1.8,-9.78,2
4.79,25.05,2.82,1.35,-8.81,2
21.47,38.67,11.31,-2.35,-7.07,2
40.43,44.78,26.32,-1.77,-4.55,2
53.69,42.53,13.83,-2.95,-4.86,2
49.82,42.73,12.43,-14.93,-7.67,2
32.93,43.31,-0.49,-21.02,-7.3,2
16.01,43.93,-10.03,-6.73,-9.19,2
6.91,54.46,-9.65,-10.74,-8.06,2
3.53,65.12,-10.23,-6.38,-2.69,2
5.98,70.52,6.98,-5.29,-1.75,2
16.48,70.97,30.37,-10.97,-2.45,2
21.6,68.4,36.86,-11.47,3.86,2
22.56,65.6,37.03,-8.76,-0.67,2
26.91,60.97,27.0,-8.11,-2.31,2
33.31,55.45,-3.36,-9.0,-1.26,2
34.81,47.84,-15.84,-7.98,-5.03,2
36.79,46.04,-33.95,-9.18,-7.52,2
36.04,39.95,-23.76,-7.62,-9.7,2
33.02,37.61,12.96,-9.34,-9.96,2
25.25,36.87,34.27,-9.0,-5.13,2
23.74,28.57,45.52,-9.52,-3.0,2
30.2,28.09,35.15,-6.86,-6.05,2
33.48,28.92,10.25,-1.81,-5.46,2
36.18,29.75,-14.21,-6.49,-4.43,2
39.83,38.79,-34.23,-1.41,-3.65,2
30.06,38.51,-23.98,0.22,-2.99,2
12.84,28.46,1.28,-0.95,-3.34,2
3.62,19.31,32.33,1.74,0.72,2
-0.66,14.77,65.83,0.83,1.34,2
-5.11,15.98,47.43,0.81,2.07,2
-3.98,20.27,19.86,2.04,13.86,2
-3.51,20.61,-17.27,1.19,10.33,2
-3.01,10.48,-52.83,0.06,4.09,2
0.37,-0.01,-32.9,3.17,-0.51,2
3.7,-11.6,-33.78,-12.82,-0.73,2
-2.53,-15.6,-5.37,0.45,3.39,2
-17.25,-6.45,31.49,1.62,0.71,2
-25.83,9.4,44.94,-0.93,22.87,2
-29.62,25.85,51.58,3.84,45.43,2
-33.56,34.28,23.94,-0.49,31.54,2
-31.62,37.25,-12.43,2.34,0.61,2
-21.21,29.11,-32.78,1.49,-2.54,2
-16.97,20.68,-25.69,0.68,-4.58,2
-20.52,8.5,-7.56,2.78,1.95,2
-30.06,2.05,15.96,0.1,13.08,2
-34.46,-2.81,29.47,3.58,4.72,2
-38.74,-5.5,19.16,-16.02,1.28,2
-40.63,-5.55,17.7,-18.11,3.69,2
-29.7,-16.39,-11.85,-3.62,5.49,2
-27.7,-32.25,-16.37,-10.94,4.87,2
-22.27,-54.16,-19.73,2.73,5.2,2
-17.0,-68.64,-15.53,-3.37,2.49,2
-16.06,-82.73,10.01,-3.71,2.78,2
-10.62,-74.74,0.62,-5.54,1.27,2
-7.35,-61.0,25.32,-3.66,-0.1,2
-5.64,-48.57,-3.61,1.64,0.45,2
-5.32,-37.16,-32.47,1.61,0.69,2
-7.55,-43.25,-28.95,1.44,-0.37,2
-23.87,-55.27,-41.15,-0.1,3.73,2
-33.43,-76.31,-5.95,1.85,5.92,2
-30.33,-84.46,8.57,1.75,3.9,2
-14.2,-85.84,19.18,0.67,1.96,2
2.21,-71.91,18.89,2.02,-2.95,2
6.36,-46.74,-10.22,1.41,-4.37,2
4.2,-32.83,-19.6,0.54,2.33,2
-7.61,-24.29,-37.68,0.65,8.12,2
-26.33,-34.98,-32.19,-0.78,7.5,2
-37.66,-40.53,-12.34,0.21,2.85,2
-27.49,-44.88,8.14,1.35,-0.66,2
-9.21,-38.55,23.46,0.73,2.14,2
2.12,-20.75,17.28,1.26,8.55,2
11.92,-9.8,2.82,1.41,9.86,2
9.74,-0.85,-24.79,4.64,3.7,2
-12.16,-5.06,-40.76,3.38,2.44,2
-21.84,-8.62,-48.91,-0.98,16.91,2
-16.56,-14.02,-34.46,2.39,30.82,2
-6.49,-16.91,-1.01,1.52,47.46,2
6.25,-14.05,23.02,0.64,54.86,2
16.56,-8.59,38.9,3.59,30.28,2
24.18,-3.29,16.8,-1.2,14.55,2
26.32,-3.81,-10.05,4.71,17.1,2
33.39,-8.17,-40.32,-2.1,24.09,2
41.73,-6.45,-57.21,10.98,29.32,2
32.33,3.1,-33.07,13.7,32.19,2
18.31,9.44,-8.44,-9.59,21.65,2
6.14,9.63,32.08,6.53,2.52,2
2.62,1.98,45.39,1.21,4.48,2
9.27,-4.38,38.01,-0.45,8.76,2
24.19,-6.01,8.9,5.03,2.02,2
35.39,-3.71,-23.92,-3.08,4.06,2
35.47,0.77,-21.01,1.27,5.32,2
31.33,9.98,-17.82,6.8,-1.24,2
25.97,17.61,8.09,4.16,-3.9,2
18.41,29.91,15.66,9.86,-1.61,2
15.34,47.79,8.78,4.69,-2.58,2
21.06,55.86,6.17,2.75,-4.83,2
36.14,69.25,-16.44,-2.47,-3.1,2
47.31,66.22,-10.64,2.04,-4.79,2
56.11,66.06,-2.4,1.91,-8.4,2
60.15,61.95,18.94,1.04,-7.38,2
47.32,55.67,28.72,1.13,-5.28,2
27.26,60.32,24.69,4.43,-4.26,2
15.73,60.46,21.15,19.93,-5.95,2
12.7,71.99,3.06,5.21,-8.05,2
18.75,76.93,12.52,-6.02,-6.82,2
27.92,83.46,12.61,4.88,-6.22,2
35.84,76.39,13.75,0.76,-6.32,2
39.45,66.71,13.27,2.26,-6.62,2
35.22,55.58,-9.91,3.33,-4.14,2
26.98,34.16,-19.31,-1.52,-4.9,2
18.15,30.0,-29.2,3.89,-6.78,2
16.76,22.06,-23.04,2.31,-2.21,2
19.57,20.86,3.46,0.63,1.91,2
25.47,15.95,29.19,1.18,-0.24,2
25.33,14.33,46.52,3.76,-2.53,2
19.7,14.16,28.22,2.38,-1.31,2
6.93,9.73,1.42,-0.32,-0.69,2
-2.02,9.72,-28.98,-0.74,1.01,2
-5.22,8.28,-48.36,17.36,0.43,2
-4.93,20.24,-28.97,20.29,-1.77,2
-7.65,20.45,1.27,2.21,-1.65,2
-14.34,28.98,35.09,-6.58,-1.0,2
-21.19,31.04,43.23,4.56,-0.97,2
-38.82,32.61,22.71,0.24,-1.94,2
-58.5,35.87,-9.54,0.22,-3.79,2
-68.63,29.63,-47.67,3.64,-4.99,2
-64.57,27.13,-51.45,27.13,-2.46,2
-52.48,13.52,-30.33,23.01,-1.16,2
-29.29,10.94,4.22,-10.92,-3.83,2
-5.35,5.3,33.58,2.14,-6.2,2
10.92,5.21,32.23,2.82,-5.47,2
8.51,13.93,13.98,-0.45,-5.81,2
1.52,19.56,-21.5,7.27,-6.76,2
-11.07,23.84,-37.49,-3.42,-6.28,2
-16.93,16.07,-38.35,1.22,-5.16,2
-11.11,12.35,-12.72,6.2,-6.16,2
1.62,1.92,24.11,0.47,-6.08,2
10.19,-10.82,23.65,-0.38,-8.51,2
1.66,-21.86,28.22,2.97,-5.9,2
-11.62,-27.6,-6.42,2.96,-8.12,2
-26.74,-22.51,-26.57,7.18,-2.39,2
-49.33,-17.88,-30.61,21.38,-5.58,2
-66.02,-11.06,-29.47,14.32,61.57,2
-60.92,-14.27,4.17,0.68,54.82,2
-48.47,-24.15,3.93,-0.29,-14.49,2
-38.15,-37.43,13.67,10.83,3.27,2
-24.68,-47.34,0.75,1.81,-8.49,2
-18.08,-50.12,-13.45,11.05,-9.13,2
-23.28,-52.01,-9.16,5.77,-8.89,2
-29.64,-43.61,-17.19,0.78,-7.64,2
-23.64,-44.0,12.49,9.38,-8.29,2
-6.88,-49.16,17.13,4.87,-6.7,2
4.09,-54.18,24.37,5.19,-9.05,2
9.62,-61.5,23.04,-0.27,-9.32,2
12.18,-63.03,-1.88,29.36,-8.77,2
2.8,-58.61,-4.31,34.57,-9.61,2
-4.34,-42.28,-27.09,-5.44,-9.66,2
8.6,-29.15,-27.87,4.47,-9.01,2
24.13,-16.13,-15.75,10.07,-8.81,2
27.27,-4.33,-11.26,1.22,-8.43,2
18.88,2.0,-2.37,8.18,-9.27,2
-0.87,3.41,-5.22,4.51,-10.37,2
-27.22,1.1,-1.52,3.44,-10.42,2
-48.09,0.81,-3.09,25.37,-9.99,2
-41.77,-1.2,5.61,20.3,-8.65,2
-19.1,-0.77,8.4,5.74,-9.88,2
1.83,0.69,9.0,-1.18,-12.56,2
16.16,4.09,13.93,6.24,-11.59,2
19.63,3.2,10.09,6.72,-9.98,2
7.25,5.34,17.28,1.8,-10.74,2
-2.1,7.38,18.8,9.19,-11.31,2
0.61,3.78,17.71,3.57,-11.67,2
9.64,5.88,22.58,5.82,-12.64,2
16.43,7.11,12.23,8.5,-12.36,2
24.0,11.68,9.89,2.21,-11.45,2
31.27,13.16,9.19,9.48,-11.88,2
34.57,15.88,1.28,0.13,-12.2,2
32.4,16.77,5.67,0.62,-11.78,2
31.04,12.47,2.39,7.18,-11.77,2
28.01,13.35,-1.81,4.94,-11.94,2
20.1,10.56,4.12,-1.46,-11.91,2
15.45,10.01,8.57,1.12,-11.97,2
26.37,12.86,7.75,11.04,-11.64,2
47.19,12.51,11.44,0.85,-12.09,2
57.09,8.8,11.79,3.86,-11.65,2
54.96,8.77,10.7,5.31,-11.38,2
38.41,9.37,20.08,1.24,-10.74,2
14.67,15.14,29.12,7.69,-9.64,2
0.32,20.17,29.53,-0.2,-9.64,2
1.87,30.47,26.8,1.04,-9.44,2
16.22,40.07,15.08,5.59,-9.5,2
30.86,41.24,9.66,0.91,-8.76,2
30.24,25.68,-3.83,2.25,-9.71,2
16.54,4.67,-2.89,2.59,-7.27,2
-0.31,-10.31,-6.25,5.71,-10.26,2
-7.18,-17.0,-1.35,3.97,-5.76,2
0.74,-0.4,15.08,3.59,-11.5,2
20.22,20.71,6.86,3.61,4.72,2
29.75,34.63,14.37,2.57,9.93,2
19.22,38.5,14.06,3.13,-30.0,2
-1.21,24.08,-8.58,2.45,4.56,2
-19.65,7.65,-21.41,1.8,-0.56,2
-30.97,4.36,-21.75,3.13,-14.7,2
-29.92,2.1,-6.27,0.18,-6.52,2
-19.44,11.55,2.6,0.85,-5.73,2
-15.01,25.87,16.09,-2.34,-11.69,2
-17.22,27.97,18.26,-1.78,-3.65,2
-28.44,22.22,7.95,-3.82,-3.98,2
-46.88,3.95,1.54,-0.72,-11.5,2
-68.85,-9.14,-10.58,1.55,-6.99,2
-67.82,-13.92,-21.6,0.58,-2.82,2
-47.61,-7.5,-14.02,2.99,-6.41,2
-23.5,1.56,-24.59,1.48,-8.2,2
-5.98,3.75,-15.39,2.13,-5.59,2
6.75,6.5,-14.72,1.78,-5.56,2
10.06,-1.69,-36.06,1.08,-5.33,2
-5.4,-16.33,-29.53,2.78,-4.77,2
-18.9,-30.4,-30.18,-1.88,-5.21,2
-23.04,-34.55,-19.2,5.41,-7.32,2
-28.54,-36.3,12.43,-9.78,-2.42,2
-34.09,-32.42,11.96,-2.19,-6.29,2
-26.12,-28.47,20.21,10.3,-0.99,2
-10.43,-28.66,0.16,-7.18,-8.4,2
-9.75,-30.88,-20.11,5.0,82.66,2
-16.31,-34.87,-26.17,0.41,168.74,2
-27.48,-37.63,-35.58,0.31,77.44,2
-42.02,-38.16,-15.55,2.96,-7.68,2
-50.75,-30.03,-1.69,-0.61,-14.29,2
-40.75,-26.44,8.22,1.33,4.45,2
-24.13,-25.19,7.12,2.54,-2.64,2
-19.78,-22.17,-16.0,1.02,-3.73,2
-15.44,-23.57,-25.88,0.57,0.79,2
-19.64,-25.88,-36.25,0.97,-3.71,2
-27.44,-31.46,-27.74,2.5,-2.49,2
-38.13,-30.05,7.4,0.45,4.58,2
-36.49,-27.09,31.11,1.19,7.04,2
-21.47,-28.23,40.92,0.47,-0.61,2
-6.82,-27.03,32.67,1.09,-1.19,2
9.62,-23.91,1.65,0.13,3.74,2
18.58,-22.74,-15.24,2.01,4.6,2
10.76,-21.49,-24.55,-9.79,4.03,2
-6.51,-18.72,-16.83,-7.2,1.09,2
-12.87,-24.66,10.25,-4.91,-2.71,2
-13.14,-28.27,16.75,-19.36,-1.95,2
-18.51,-26.6,27.73,-4.87,-0.88,2
-18.49,-26.16,13.44,-0.62,-3.0,2
-7.77,-23.14,-8.65,1.57,-2.53,2
1.14,-18.67,-13.83,1.52,-1.24,2
2.5,-16.35,-21.61,-0.51,-3.07,2
12.8,-21.31,2.69,2.08,-4.07,2
16.39,-19.1,12.73,1.48,-3.43,2
7.97,-11.38,25.05,0.57,-3.94,2
4.34,-3.23,26.75,0.85,-3.33,2
0.99,2.34,5.56,1.61,-2.24,2
1.8,-3.15,4.55,1.27,-2.62,2
7.1,-6.94,-8.05,0.39,-3.0,2
20.65,-12.38,7.29,1.44,-1.86,2
27.98,-8.12,17.76,1.69,3.16,2
26.06,9.65,22.41,0.9,8.49,2
31.01,24.38,28.26,0.93,4.42,2
34.59,35.09,6.04,1.01,-0.07,2
33.99,37.92,4.13,1.53,-2.62,2
30.48,33.36,-6.52,0.97,-2.56,2
22.99,24.1,-3.83,0.84,-2.64,2
15.63,20.95,9.04,1.22,-1.4,2
8.76,33.6,7.33,1.2,0.93,2
11.47,36.77,23.62,1.18,3.61,2
16.9,39.13,14.57,0.96,9.77,2
16.43,37.82,9.42,1.25,9.9,2
18.98,23.77,3.07,1.37,9.09,2
26.38,22.62,0.67,1.38,18.95,2
33.47,10.95,17.45,0.7,18.88,2
34.32,6.92,16.01,2.2,0.83,2
31.24,3.59,21.76,0.06,-7.21,2
30.68,-4.63,18.77,2.94,-0.15,2
31.44,-3.21,0.35,-1.06,1.58,2
33.05,-5.85,-0.47,5.63,-2.56,2
32.56,0.51,-3.56,-7.56,0.64,2
28.99,3.96,4.0,-4.19,0.31,2
18.12,7.88,13.14,5.3,-1.05,2
3.54,7.39,12.69,-2.39,-0.17,2
-10.34,11.23,14.76,-15.4,10.12,2
-13.73,13.25,-1.05,-34.47,26.95,2
-6.45,19.51,2.56,7.22,10.91,2
5.5,23.89,-0.55,-6.77,4.28,2
13.21,21.19,-11.48,2.87,8.37,2
5.82,20.03,-5.79,0.54,11.33,2
-2.26,10.73,-11.99,2.51,4.72,2
-17.13,7.53,0.04,4.06,-0.39,2
-15.5,-0.01,10.21,-3.26,4.62,2
-4.95,6.31,7.08,2.39,3.09,2
8.67,13.81,9.27,3.76,-2.31,2
11.44,23.76,-0.46,1.8,3.75,2
-5.08,28.53,-11.5,-2.95,8.43,2
-19.27,18.49,-13.01,5.86,5.18,2
-35.84,8.83,-19.61,-13.79,5.47,2
-44.03,-5.65,-22.48,-11.79,4.97,2
-37.75,-7.55,-21.35,7.69,2.25,2
-25.97,-10.35,-19.22,-8.32,6.36,2
-19.98,-10.51,-9.3,6.42,8.23,2
-14.39,-11.26,-6.01,-0.34,4.32,2
-13.21,-9.38,2.07,0.01,1.43,2
-14.96,-7.8,8.04,3.45,-0.86,2
-14.09,-9.39,-8.2,-1.01,-2.27,2
-7.46,-8.6,-17.42,-13.44,-1.36,2
-7.86,-20.15,-36.79,-10.67,-0.63,2
-20.28,-26.82,-41.16,1.97,-2.7,2
-33.78,-30.07,-35.22,-2.17,-3.57,2
-41.21,-20.97,-25.49,0.7,-3.33,2
-45.73,-5.93,10.72,2.22,-3.31,2
-46.38,10.89,14.5,1.95,-2.85,2
-42.48,21.72,21.79,0.45,-2.44,2
-36.87,12.68,5.78,0.93,-3.32,2
-32.61,-1.16,-31.2,2.6,-4.31,2
-23.63,-23.59,-38.73,3.26,-4.39,2
-8.79,-23.75,-53.29,3.82,-4.34,2
-6.49,-13.82,-32.89,-0.8,-3.92,2
-8.52,-10.84,-7.09,1.16,-3.46,2
-5.96,-13.51,16.84,2.29,-4.15,2
-6.65,-21.19,44.44,-0.26,-5.08,2
-10.94,-21.61,29.59,0.82,-4.72,2
-6.43,-23.23,12.64,2.77,-3.88,2
5.35,-18.32,-17.66,0.41,-3.63,2
8.29,-19.74,-47.16,-0.99,-3.65,2
8.31,-24.47,-44.16,2.12,-3.6,2
10.17,-27.67,-31.7,1.09,-4.28,2
4.11,-27.36,5.84,-1.54,-3.06,2
-10.98,-23.56,32.88,-1.46,-3.07,2
-14.72,-14.32,47.59,0.04,-1.68,2
-1.92,-2.62,48.43,-2.47,-3.18,2
5.87,-2.4,24.53,-0.88,-0.84,2
9.52,-6.58,3.64,-7.26,-3.65,2
15.48,-15.41,-21.96,-12.06,6.86,2
16.17,-23.68,-23.31,-0.73,17.21,2
11.22,-27.5,-16.3,-5.34,-3.44,2
5.85,-24.07,-7.89,0.24,-2.02,2
8.04,-14.65,15.49,-4.75,-1.91,2
8.05,-7.34,25.84,-4.43,-0.93,2
14.25,-5.28,41.56,-3.59,-1.58,2
21.32,-4.13,32.77,-11.02,-0.29,2
23.79,3.18,20.61,-2.59,-0.08,2
21.38,15.65,10.74,-3.83,4.48,2
21.05,34.45,-11.44,-3.76,2.47,2
20.47,44.43,-6.49,-3.48,0.87,2
13.7,38.35,0.36,-2.31,8.98,2
12.72,21.28,13.33,-2.69,0.15,2
15.61,7.67,27.46,-3.9,24.75,2
14.96,9.77,31.27,-3.59,36.44,2
10.46,21.99,33.06,-1.95,6.02,2
13.1,41.35,19.55,-2.58,0.92,2
11.72,47.33,21.98,-3.55,1.62,2
2.81,30.35,12.13,-2.43,5.96,2
4.44,8.53,2.14,-1.2,5.11,2
20.48,-16.65,9.65,-0.81,10.51,2
